trial_id,timestamp,model,game,game_name,motivation,prompt_variant,nash_action,nash_type,nash_note,parsed_action,is_valid,is_nash,tokens_used,api_error
bfe30cff,2026-06-27T01:24:11.264263,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,self,0,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,A,True,True,134,
6e882ab4,2026-06-27T01:24:13.366459,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,self,3,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,A,True,True,137,
57648112,2026-06-27T01:24:15.503168,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,self,2,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,A,True,True,129,
c7ac5b15,2026-06-27T01:24:17.651286,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,self,1,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,A,True,True,123,
96ccaf8f,2026-06-27T01:24:19.746091,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,self,1,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,A,True,True,123,
04650821,2026-06-27T01:24:21.697558,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,self,0,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,A,True,True,134,
3793be9d,2026-06-27T01:24:23.623562,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,self,4,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,A,True,True,126,
70940676,2026-06-27T01:24:25.515721,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,self,2,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,A,True,True,129,
dac52027,2026-06-27T01:24:27.875416,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,self,2,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,A,True,True,129,
4f8c503c,2026-06-27T01:24:29.803058,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,self,3,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,A,True,True,137,
4e057c24,2026-06-27T01:24:31.814613,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,self,1,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,A,True,True,123,
16fb9313,2026-06-27T01:24:33.813142,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,self,3,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,A,True,True,137,
5b701003,2026-06-27T01:24:36.358065,protected.Claude-Haiku-4.5,public_goods,Public Goods Game,self,2,A,pure,Unique NE: contribute nothing (A). Free-riding is dominant strategy.,A,True,True,129,
c82bf505,2026-06-27T01:25:20.983710,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,neutral,4,B,pure,Defect (B) — strictly dominant strategy,B,True,True,138,
bec2bdc6,2026-06-27T01:25:23.821526,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,neutral,1,B,pure,Defect (B) — strictly dominant strategy,B,True,True,153,
2c1e1873,2026-06-27T01:25:26.640366,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,neutral,2,B,pure,Defect (B) — strictly dominant strategy,B,True,True,170,
7b6521af,2026-06-27T01:25:29.388988,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,neutral,1,B,pure,Defect (B) — strictly dominant strategy,B,True,True,142,
8a037f28,2026-06-27T01:25:31.533805,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,neutral,4,B,pure,Defect (B) — strictly dominant strategy,B,True,True,133,
44dc0a53,2026-06-27T01:25:34.803856,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,neutral,0,B,pure,Defect (B) — strictly dominant strategy,B,True,True,171,
7f15f69e,2026-06-27T01:25:37.147340,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,neutral,1,B,pure,Defect (B) — strictly dominant strategy,B,True,True,142,
1ca82f93,2026-06-27T01:25:39.133939,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,neutral,2,B,pure,Defect (B) — strictly dominant strategy,B,True,True,150,
eceaa397,2026-06-27T01:25:41.228126,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,neutral,1,B,pure,Defect (B) — strictly dominant strategy,B,True,True,142,
5cbd4e34,2026-06-27T01:25:44.169712,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,neutral,3,B,pure,Defect (B) — strictly dominant strategy,B,True,True,140,
f811cb1c,2026-06-27T01:25:46.333526,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,neutral,0,B,pure,Defect (B) — strictly dominant strategy,B,True,True,153,
440b26cb,2026-06-27T01:25:48.489766,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,neutral,2,B,pure,Defect (B) — strictly dominant strategy,B,True,True,150,
bb64b193,2026-06-27T01:25:50.442906,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,neutral,0,B,pure,Defect (B) — strictly dominant strategy,B,True,True,153,
d08961c5,2026-06-27T01:25:52.575037,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,neutral,1,B,pure,Defect (B) — strictly dominant strategy,B,True,True,142,
ea52031e,2026-06-27T01:25:54.852313,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,neutral,4,B,pure,Defect (B) — strictly dominant strategy,B,True,True,133,
fb6b77c3,2026-06-27T01:25:56.839168,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,neutral,0,B,pure,Defect (B) — strictly dominant strategy,B,True,True,153,
ba6c6508,2026-06-27T01:25:58.983545,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,neutral,1,B,pure,Defect (B) — strictly dominant strategy,B,True,True,142,
bf3770c8,2026-06-27T01:26:01.124881,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,neutral,2,B,pure,Defect (B) — strictly dominant strategy,B,True,True,150,
b00508b3,2026-06-27T01:26:03.224224,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,neutral,3,B,pure,Defect (B) — strictly dominant strategy,B,True,True,128,
7a6d0b14,2026-06-27T01:26:05.335429,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,neutral,0,B,pure,Defect (B) — strictly dominant strategy,B,True,True,153,
e1fcf2a7,2026-06-27T01:26:08.175783,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,neutral,3,B,pure,Defect (B) — strictly dominant strategy,B,True,True,128,
46a37ef2,2026-06-27T01:26:10.267625,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,neutral,3,B,pure,Defect (B) — strictly dominant strategy,B,True,True,128,
41080c5d,2026-06-27T01:26:12.367450,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,neutral,1,B,pure,Defect (B) — strictly dominant strategy,B,True,True,142,
0a2927b0,2026-06-27T01:26:14.515912,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,neutral,2,B,pure,Defect (B) — strictly dominant strategy,B,True,True,150,
ff443661,2026-06-27T01:26:16.621065,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,neutral,4,B,pure,Defect (B) — strictly dominant strategy,B,True,True,133,
146ad6d2,2026-06-27T01:26:18.716210,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,neutral,3,B,pure,Defect (B) — strictly dominant strategy,B,True,True,128,
1f8089c3,2026-06-27T01:26:20.890082,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,neutral,0,B,pure,Defect (B) — strictly dominant strategy,B,True,True,153,
a48c558c,2026-06-27T01:26:22.967528,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,neutral,3,B,pure,Defect (B) — strictly dominant strategy,B,True,True,128,
76cd70b6,2026-06-27T01:26:24.961215,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,neutral,2,B,pure,Defect (B) — strictly dominant strategy,B,True,True,150,
facf0313,2026-06-27T01:26:27.102009,protected.Claude-Haiku-4.5,prisoners_dilemma,Prisoner's Dilemma,neutral,2,B,pure,Defect (B) — strictly dominant strategy,B,True,True,150,
11008459,2026-06-27T01:26:30.240726,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,neutral,1,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,133,
d34d0d2c,2026-06-27T01:26:33.107945,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,neutral,2,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,158,
943cb08b,2026-06-27T01:26:35.202153,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,neutral,1,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,117,
798d937e,2026-06-27T01:26:38.222187,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,neutral,3,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,134,
c87365ad,2026-06-27T01:26:40.330599,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,neutral,1,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,117,
54f8b703,2026-06-27T01:26:42.407793,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,neutral,3,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,118,
5a7d0eb9,2026-06-27T01:26:45.430669,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,neutral,0,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,126,
a375e731,2026-06-27T01:26:47.661650,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,neutral,3,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,118,
6b6ce931,2026-06-27T01:26:49.758036,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,neutral,2,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,143,
95023583,2026-06-27T01:26:51.902021,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,neutral,2,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,143,
8ace46c1,2026-06-27T01:26:54.783601,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,neutral,4,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,130,
c6ceb098,2026-06-27T01:26:57.543144,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,neutral,4,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,120,
915c6758,2026-06-27T01:26:59.474823,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,neutral,3,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,118,
aaa4ffce,2026-06-27T01:27:01.583627,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,neutral,0,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,114,
761be638,2026-06-27T01:27:03.514752,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,neutral,1,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,117,
cddac747,2026-06-27T01:27:06.089107,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,neutral,1,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,117,
15185a76,2026-06-27T01:27:08.160033,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,neutral,4,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,120,
a82d35eb,2026-06-27T01:27:10.242656,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,neutral,0,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,114,
eea49ad7,2026-06-27T01:27:12.384699,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,neutral,0,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,114,
fce3f182,2026-06-27T01:27:14.454312,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,neutral,2,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,143,
ec1ccd11,2026-06-27T01:27:17.275736,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,neutral,0,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,114,
510928cb,2026-06-27T01:27:19.408854,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,neutral,1,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,117,
04aa08ed,2026-06-27T01:27:21.334819,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,neutral,0,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,114,
a3bc1df1,2026-06-27T01:27:23.270435,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,neutral,2,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,143,
18cd8c35,2026-06-27T01:27:25.263205,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,neutral,0,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,114,
d8fbbd6a,2026-06-27T01:27:27.464461,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,neutral,2,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,143,
09619595,2026-06-27T01:27:29.398711,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,neutral,3,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,118,
b212e2d3,2026-06-27T01:27:31.362604,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,neutral,3,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,118,
17d776a0,2026-06-27T01:27:33.349494,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,neutral,4,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,120,
abfc227d,2026-06-27T01:27:35.274394,protected.Claude-Haiku-4.5,matching_pennies,Matching Pennies,neutral,4,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,120,
1fba57da,2026-06-27T01:27:38.076488,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,neutral,4,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,167,
c69d2e71,2026-06-27T01:27:41.027112,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,neutral,2,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,134,
7a749000,2026-06-27T01:27:43.146588,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,neutral,4,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,155,
3349d020,2026-06-27T01:27:45.991374,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,neutral,0,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,131,
d2a70b5a,2026-06-27T01:27:48.084206,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,neutral,0,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,121,
22a86102,2026-06-27T01:27:50.249043,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,neutral,2,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,125,
e6aa9b57,2026-06-27T01:27:52.250469,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,neutral,2,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,125,
f92ed527,2026-06-27T01:27:55.405751,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,neutral,1,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,133,
574c4cea,2026-06-27T01:27:57.580222,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,neutral,1,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,125,
931e04c5,2026-06-27T01:27:59.642398,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,neutral,0,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,121,
5aa65ade,2026-06-27T01:28:02.654845,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,neutral,3,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,135,
3c29c3c4,2026-06-27T01:28:05.466502,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,neutral,4,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,155,
ac5b5827,2026-06-27T01:28:07.565305,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,neutral,1,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,125,
c90f4c30,2026-06-27T01:28:09.670036,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,neutral,2,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,125,
099d8f39,2026-06-27T01:28:11.812034,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,neutral,4,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,155,
39df09a7,2026-06-27T01:28:13.926490,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,neutral,4,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,155,
b41e83e2,2026-06-27T01:28:16.052350,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,neutral,1,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,125,
5badc248,2026-06-27T01:28:18.243351,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,neutral,3,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,122,
98bc4e47,2026-06-27T01:28:20.323746,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,neutral,0,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,121,
4e5db85d,2026-06-27T01:28:22.419534,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,neutral,3,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,122,
41457b80,2026-06-27T01:28:24.637882,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,neutral,0,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,121,
222bca2a,2026-06-27T01:28:26.728271,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,neutral,1,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,125,
52ba23e6,2026-06-27T01:28:28.906770,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,neutral,4,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,155,
19cdbbe8,2026-06-27T01:28:31.857187,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,neutral,4,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,155,
9c536a6b,2026-06-27T01:28:33.879045,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,neutral,1,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,125,
abedda94,2026-06-27T01:28:35.958742,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,neutral,0,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,121,
bbca6858,2026-06-27T01:28:37.888315,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,neutral,1,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,125,
2dd62492,2026-06-27T01:28:39.838677,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,neutral,2,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,125,
cc2f9a44,2026-06-27T01:28:41.972161,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,neutral,2,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,125,
aae41759,2026-06-27T01:28:45.774653,protected.Claude-Haiku-4.5,rock_paper_scissors,Rock Paper Scissors,neutral,2,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,125,
db1d369d,2026-06-27T01:28:48.596495,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,neutral,1,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,113,
2c03a51b,2026-06-27T01:28:51.365870,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,neutral,0,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,122,
06633287,2026-06-27T01:28:54.221356,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,neutral,4,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,134,
cd8cf703,2026-06-27T01:28:57.079037,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,neutral,2,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,114,
b6772def,2026-06-27T01:28:59.079725,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,neutral,4,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,130,
19b0df1b,2026-06-27T01:29:01.201893,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,neutral,1,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,99,
8063784e,2026-06-27T01:29:03.310195,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,neutral,0,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,112,
99dd118f,2026-06-27T01:29:05.397130,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,neutral,0,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,112,
13353cf5,2026-06-27T01:29:07.525229,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,neutral,4,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,130,
779de95a,2026-06-27T01:29:09.578838,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,neutral,2,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,105,
c940c937,2026-06-27T01:29:11.687723,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,neutral,2,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,105,
2d798fa0,2026-06-27T01:29:14.330025,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,neutral,2,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,105,
bd3062f0,2026-06-27T01:29:16.345932,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,neutral,2,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,105,
e83117e2,2026-06-27T01:29:18.292188,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,neutral,0,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,112,
942db1d6,2026-06-27T01:29:20.263876,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,neutral,4,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,130,
52191262,2026-06-27T01:29:22.213468,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,neutral,0,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,112,
f8e980d6,2026-06-27T01:29:24.198380,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,neutral,0,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,112,
4193e8c0,2026-06-27T01:29:26.214614,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,neutral,2,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,105,
24528090,2026-06-27T01:29:28.197300,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,neutral,1,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,99,
2e438fb0,2026-06-27T01:29:30.191020,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,neutral,0,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,112,
cf681c24,2026-06-27T01:29:32.183210,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,neutral,4,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,130,
54400625,2026-06-27T01:29:34.159952,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,neutral,1,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,99,
168477c8,2026-06-27T01:29:36.795434,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,neutral,0,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,112,
62d602fe,2026-06-27T01:29:38.861514,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,neutral,4,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,130,
805ecf04,2026-06-27T01:29:41.022694,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,neutral,1,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,99,
3409d675,2026-06-27T01:29:43.979024,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,neutral,3,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,130,
df45d008,2026-06-27T01:29:46.761226,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,neutral,3,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,117,
c93aed73,2026-06-27T01:29:48.748987,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,neutral,3,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,117,
9ae1c746,2026-06-27T01:29:50.748210,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,neutral,4,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,130,
887a1174,2026-06-27T01:29:52.699880,protected.Claude-Haiku-4.5,coordination_game,Coordination Game,neutral,2,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,105,
d6a89c2f,2026-06-27T01:29:55.695370,protected.Claude-Haiku-4.5,battle_of_sexes,Battle of the Sexes,neutral,3,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,True,True,149,
70fe893c,2026-06-27T01:29:59.150408,protected.Claude-Haiku-4.5,battle_of_sexes,Battle of the Sexes,neutral,0,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,True,True,168,
42f3ec57,2026-06-27T01:30:01.276712,protected.Claude-Haiku-4.5,battle_of_sexes,Battle of the Sexes,neutral,3,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,True,True,140,
8c894188,2026-06-27T01:30:04.864357,protected.Claude-Haiku-4.5,battle_of_sexes,Battle of the Sexes,neutral,1,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,True,True,167,
e7899490,2026-06-27T01:30:06.866719,protected.Claude-Haiku-4.5,battle_of_sexes,Battle of the Sexes,neutral,3,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,True,True,140,
a7f3681d,2026-06-27T01:30:10.246596,protected.Claude-Haiku-4.5,battle_of_sexes,Battle of the Sexes,neutral,2,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,True,True,143,
